"Year","Age","ASFR","OpenInterval"
1940,53,7e-05,FALSE
1940,54,1e-05,FALSE
1940,55,0,TRUE
1941,12,0,TRUE
1941,13,1e-05,FALSE
1941,14,9e-05,FALSE
1941,15,0.00044,FALSE
1941,16,0.00176,FALSE
1941,17,0.00536,FALSE
1941,18,0.01281,FALSE
1941,19,0.02433,FALSE
1941,20,0.04014,FALSE
1941,21,0.05969,FALSE
1941,22,0.08047,FALSE
1941,23,0.10061,FALSE
1941,24,0.11972,FALSE
1941,25,0.13232,FALSE
1941,26,0.13782,FALSE
1941,27,0.14039,FALSE
1941,28,0.1427,FALSE
1941,29,0.14682,FALSE
1941,30,0.14192,FALSE
1941,31,0.13024,FALSE
1941,32,0.12275,FALSE
1941,33,0.11944,FALSE
1941,34,0.11918,FALSE
1941,35,0.11399,FALSE
1941,36,0.10297,FALSE
1941,37,0.09231,FALSE
1941,38,0.08165,FALSE
1941,39,0.07077,FALSE
1941,40,0.05837,FALSE
1941,41,0.04762,FALSE
1941,42,0.03515,FALSE
1941,43,0.02415,FALSE
1941,44,0.01578,FALSE
1941,45,0.00999,FALSE
1941,46,0.00649,FALSE
1941,47,0.00493,FALSE
1941,48,0.0041,FALSE
1941,49,0.00339,FALSE
1941,50,0.00288,FALSE
1941,51,0.00135,FALSE
1941,52,0.00031,FALSE
1941,53,6e-05,FALSE
1941,54,1e-05,FALSE
1941,55,0,TRUE
1942,12,0,TRUE
1942,13,0,FALSE
1942,14,4e-05,FALSE
1942,15,0.00025,FALSE
1942,16,0.00122,FALSE
1942,17,0.00454,FALSE
1942,18,0.01274,FALSE
1942,19,0.02578,FALSE
1942,20,0.04251,FALSE
1942,21,0.06343,FALSE
1942,22,0.08523,FALSE
1942,23,0.10634,FALSE
1942,24,0.12742,FALSE
1942,25,0.14068,FALSE
1942,26,0.14645,FALSE
1942,27,0.14885,FALSE
1942,28,0.15079,FALSE
1942,29,0.15445,FALSE
1942,30,0.14903,FALSE
1942,31,0.13611,FALSE
1942,32,0.12719,FALSE
1942,33,0.12222,FALSE
1942,34,0.12006,FALSE
1942,35,0.11354,FALSE
1942,36,0.10137,FALSE
1942,37,0.08956,FALSE
1942,38,0.07801,FALSE
1942,39,0.06666,FALSE
1942,40,0.05451,FALSE
1942,41,0.04406,FALSE
1942,42,0.03314,FALSE
1942,43,0.0236,FALSE
1942,44,0.01616,FALSE
1942,45,0.01065,FALSE
1942,46,0.00709,FALSE
1942,47,0.0054,FALSE
1942,48,0.00441,FALSE
1942,49,0.00353,FALSE
1942,50,0.00312,FALSE
1942,51,0.00145,FALSE
1942,52,0.00034,FALSE
1942,53,6e-05,FALSE
1942,54,1e-05,FALSE
1942,55,0,TRUE
1943,12,0,TRUE
1943,13,1e-05,FALSE
1943,14,8e-05,FALSE
1943,15,0.00041,FALSE
1943,16,0.00176,FALSE
1943,17,0.00582,FALSE
1943,18,0.01478,FALSE
1943,19,0.02882,FALSE
1943,20,0.04752,FALSE
1943,21,0.07087,FALSE
1943,22,0.09566,FALSE
1943,23,0.12002,FALSE
1943,24,0.14412,FALSE
1943,25,0.15825,FALSE
1943,26,0.16569,FALSE
1943,27,0.16903,FALSE
1943,28,0.1713,FALSE
1943,29,0.17487,FALSE
1943,30,0.16775,FALSE
1943,31,0.15265,FALSE
1943,32,0.14275,FALSE
1943,33,0.13792,FALSE
1943,34,0.13673,FALSE
1943,35,0.13002,FALSE
1943,36,0.11661,FALSE
1943,37,0.10354,FALSE
1943,38,0.09057,FALSE
1943,39,0.07759,FALSE
1943,40,0.06514,FALSE
1943,41,0.05262,FALSE
1943,42,0.03873,FALSE
1943,43,0.02665,FALSE
1943,44,0.0175,FALSE
1943,45,0.011,FALSE
1943,46,0.00716,FALSE
1943,47,0.00541,FALSE
1943,48,0.00447,FALSE
1943,49,0.00365,FALSE
1943,50,0.0034,FALSE
1943,51,0.00161,FALSE
1943,52,0.00038,FALSE
1943,53,7e-05,FALSE
1943,54,1e-05,FALSE
1943,55,0,TRUE
1944,12,0,TRUE
1944,13,1e-05,FALSE
1944,14,9e-05,FALSE
1944,15,0.00045,FALSE
1944,16,0.00185,FALSE
1944,17,0.00583,FALSE
1944,18,0.01431,FALSE
1944,19,0.02764,FALSE
1944,20,0.04503,FALSE
1944,21,0.06742,FALSE
1944,22,0.09147,FALSE
1944,23,0.11527,FALSE
1944,24,0.13864,FALSE
1944,25,0.15457,FALSE
1944,26,0.16232,FALSE
1944,27,0.16595,FALSE
1944,28,0.16832,FALSE
1944,29,0.17175,FALSE
1944,30,0.1651,FALSE
1944,31,0.14993,FALSE
1944,32,0.14043,FALSE
1944,33,0.13644,FALSE
1944,34,0.13637,FALSE
1944,35,0.13122,FALSE
1944,36,0.11853,FALSE
1944,37,0.10521,FALSE
1944,38,0.09144,FALSE
1944,39,0.07749,FALSE
1944,40,0.06593,FALSE
1944,41,0.05284,FALSE
1944,42,0.03879,FALSE
1944,43,0.02671,FALSE
1944,44,0.01759,FALSE
1944,45,0.01091,FALSE
1944,46,0.00711,FALSE
1944,47,0.00535,FALSE
1944,48,0.00437,FALSE
1944,49,0.00353,FALSE
1944,50,0.00332,FALSE
1944,51,0.00157,FALSE
1944,52,0.00037,FALSE
1944,53,7e-05,FALSE
1944,54,1e-05,FALSE
1944,55,0,TRUE
1945,12,0,TRUE
1945,13,0,FALSE
1945,14,5e-05,FALSE
1945,15,3e-04,FALSE
1945,16,0.0014,FALSE
1945,17,0.00507,FALSE
1945,18,0.01392,FALSE
1945,19,0.02809,FALSE
1945,20,0.04521,FALSE
1945,21,0.06782,FALSE
1945,22,0.0919,FALSE
1945,23,0.11602,FALSE
1945,24,0.14109,FALSE
1945,25,0.16073,FALSE
1945,26,0.17052,FALSE
1945,27,0.17501,FALSE
1945,28,0.17678,FALSE
1945,29,0.17813,FALSE
1945,30,0.16811,FALSE
1945,31,0.15087,FALSE
1945,32,0.14061,FALSE
1945,33,0.13709,FALSE
1945,34,0.13848,FALSE
1945,35,0.13409,FALSE
1945,36,0.12206,FALSE
1945,37,0.10869,FALSE
1945,38,0.09441,FALSE
1945,39,0.07976,FALSE
1945,40,0.06743,FALSE
1945,41,0.054,FALSE
1945,42,0.03968,FALSE
1945,43,0.02738,FALSE
1945,44,0.01808,FALSE
1945,45,0.01081,FALSE
1945,46,0.00705,FALSE
1945,47,0.00531,FALSE
1945,48,0.00434,FALSE
1945,49,0.00351,FALSE
1945,50,0.00331,FALSE
1945,51,0.00157,FALSE
1945,52,0.00037,FALSE
1945,53,7e-05,FALSE
1945,54,1e-05,FALSE
1945,55,0,TRUE
1946,12,0,TRUE
1946,13,1e-05,FALSE
1946,14,7e-05,FALSE
1946,15,0.00037,FALSE
1946,16,0.0015,FALSE
1946,17,0.00477,FALSE
1946,18,0.01186,FALSE
1946,19,0.02342,FALSE
1946,20,0.03921,FALSE
1946,21,0.06029,FALSE
1946,22,0.08387,FALSE
1946,23,0.1079,FALSE
1946,24,0.13153,FALSE
1946,25,0.15,FALSE
1946,26,0.1598,FALSE
1946,27,0.1643,FALSE
1946,28,0.16585,FALSE
1946,29,0.16667,FALSE
1946,30,0.15706,FALSE
1946,31,0.14089,FALSE
1946,32,0.13096,FALSE
1946,33,0.12719,FALSE
1946,34,0.12801,FALSE
1946,35,0.12274,FALSE
1946,36,0.11158,FALSE
1946,37,0.09953,FALSE
1946,38,0.08688,FALSE
1946,39,0.074,FALSE
1946,40,0.06256,FALSE
1946,41,0.05069,FALSE
1946,42,0.03804,FALSE
1946,43,0.02696,FALSE
1946,44,0.01834,FALSE
1946,45,0.0112,FALSE
1946,46,0.00743,FALSE
1946,47,0.00574,FALSE
1946,48,0.00484,FALSE
1946,49,0.00404,FALSE
1946,50,0.0039,FALSE
1946,51,0.00183,FALSE
1946,52,0.00041,FALSE
1946,53,7e-05,FALSE
1946,54,1e-05,FALSE
1946,55,0,TRUE
1947,12,0,TRUE
1947,13,1e-05,FALSE
1947,14,1e-04,FALSE
1947,15,0.00048,FALSE
1947,16,0.00174,FALSE
1947,17,0.00496,FALSE
1947,18,0.01143,FALSE
1947,19,0.02248,FALSE
1947,20,0.03946,FALSE
1947,21,0.06274,FALSE
1947,22,0.08994,FALSE
1947,23,0.11734,FALSE
1947,24,0.14113,FALSE
1947,25,0.15646,FALSE
1947,26,0.16373,FALSE
1947,27,0.16575,FALSE
1947,28,0.16566,FALSE
1947,29,0.166,FALSE
1947,30,0.15623,FALSE
1947,31,0.13917,FALSE
1947,32,0.12862,FALSE
1947,33,0.12424,FALSE
1947,34,0.12425,FALSE
1947,35,0.11805,FALSE
1947,36,0.10619,FALSE
1947,37,0.09423,FALSE
1947,38,0.08208,FALSE
1947,39,0.06978,FALSE
1947,40,0.05971,FALSE
1947,41,0.04792,FALSE
1947,42,0.03463,FALSE
1947,43,0.02324,FALSE
1947,44,0.01483,FALSE
1947,45,0.00873,FALSE
1947,46,0.00561,FALSE
1947,47,0.00422,FALSE
1947,48,0.00351,FALSE
1947,49,0.00291,FALSE
1947,50,0.00279,FALSE
1947,51,0.00135,FALSE
1947,52,0.00033,FALSE
1947,53,6e-05,FALSE
1947,54,1e-05,FALSE
1947,55,0,TRUE
1948,12,0,TRUE
1948,13,1e-05,FALSE
1948,14,9e-05,FALSE
1948,15,0.00046,FALSE
1948,16,0.00179,FALSE
1948,17,0.00539,FALSE
1948,18,0.01298,FALSE
1948,19,0.02568,FALSE
1948,20,0.04406,FALSE
1948,21,0.06908,FALSE
1948,22,0.09762,FALSE
1948,23,0.1262,FALSE
1948,24,0.15194,FALSE
1948,25,0.16907,FALSE
1948,26,0.17732,FALSE
1948,27,0.17962,FALSE
1948,28,0.17912,FALSE
1948,29,0.1785,FALSE
1948,30,0.16679,FALSE
1948,31,0.1481,FALSE
1948,32,0.13667,FALSE
1948,33,0.13211,FALSE
1948,34,0.13251,FALSE
1948,35,0.12641,FALSE
1948,36,0.11394,FALSE
1948,37,0.10157,FALSE
1948,38,0.08905,FALSE
1948,39,0.07629,FALSE
1948,40,0.06573,FALSE
1948,41,0.05305,FALSE
1948,42,0.03848,FALSE
1948,43,0.02588,FALSE
1948,44,0.01654,FALSE
1948,45,0.00988,FALSE
1948,46,0.00635,FALSE
1948,47,0.00476,FALSE
1948,48,0.00391,FALSE
1948,49,0.00319,FALSE
1948,50,0.00305,FALSE
1948,51,0.00146,FALSE
1948,52,0.00035,FALSE
1948,53,7e-05,FALSE
1948,54,1e-05,FALSE
1948,55,0,TRUE
1949,12,0,TRUE
1949,13,0,FALSE
1949,14,5e-05,FALSE
1949,15,0.00026,FALSE
1949,16,0.00122,FALSE
1949,17,0.0044,FALSE
1949,18,0.01209,FALSE
1949,19,0.02494,FALSE
1949,20,0.042,FALSE
1949,21,0.06511,FALSE
1949,22,0.09058,FALSE
1949,23,0.11583,FALSE
1949,24,0.13988,FALSE
1949,25,0.15711,FALSE
1949,26,0.16461,FALSE
1949,27,0.16674,FALSE
1949,28,0.16648,FALSE
1949,29,0.16633,FALSE
1949,30,0.15668,FALSE
1949,31,0.13967,FALSE
1949,32,0.12865,FALSE
1949,33,0.12335,FALSE
1949,34,0.12216,FALSE
1949,35,0.11502,FALSE
1949,36,0.10237,FALSE
1949,37,0.0912,FALSE
1949,38,0.08069,FALSE
1949,39,0.07017,FALSE
1949,40,0.06107,FALSE
1949,41,0.04952,FALSE
1949,42,0.03627,FALSE
1949,43,0.02468,FALSE
1949,44,0.01595,FALSE
1949,45,0.00983,FALSE
1949,46,0.00634,FALSE
1949,47,0.00453,FALSE
1949,48,0.0034,FALSE
1949,49,0.00251,FALSE
1949,50,0.0021,FALSE
1949,51,0.00098,FALSE
1949,52,0.00026,FALSE
1949,53,5e-05,FALSE
1949,54,1e-05,FALSE
1949,55,0,TRUE
1950,12,0,TRUE
1950,13,1e-05,FALSE
1950,14,0.00011,FALSE
1950,15,0.00052,FALSE
1950,16,0.00179,FALSE
1950,17,0.00479,FALSE
1950,18,0.01053,FALSE
1950,19,0.02042,FALSE
1950,20,0.03638,FALSE
1950,21,0.05795,FALSE
1950,22,0.08348,FALSE
1950,23,0.10955,FALSE
1950,24,0.13232,FALSE
1950,25,0.14672,FALSE
1950,26,0.15397,FALSE
1950,27,0.1563,FALSE
1950,28,0.15658,FALSE
1950,29,0.15715,FALSE
1950,30,0.14799,FALSE
1950,31,0.13247,FALSE
1950,32,0.12183,FALSE
1950,33,0.11589,FALSE
1950,34,0.11333,FALSE
1950,35,0.10598,FALSE
1950,36,0.09337,FALSE
1950,37,0.0826,FALSE
1950,38,0.07279,FALSE
1950,39,0.06324,FALSE
1950,40,0.05577,FALSE
1950,41,0.04562,FALSE
1950,42,0.03242,FALSE
1950,43,0.02096,FALSE
1950,44,0.01269,FALSE
1950,45,0.00722,FALSE
1950,46,0.00453,FALSE
1950,47,0.00356,FALSE
1950,48,0.00331,FALSE
1950,49,0.00317,FALSE
1950,50,0.00347,FALSE
1950,51,0.00176,FALSE
1950,52,0.00039,FALSE
1950,53,7e-05,FALSE
1950,54,1e-05,FALSE
1950,55,0,TRUE
1951,12,0,TRUE
1951,13,1e-05,FALSE
1951,14,0.00013,FALSE
1951,15,0.00062,FALSE
1951,16,0.00202,FALSE
1951,17,0.00506,FALSE
1951,18,0.01062,FALSE
1951,19,0.02017,FALSE
1951,20,0.0359,FALSE
1951,21,0.05656,FALSE
1951,22,0.08108,FALSE
1951,23,0.1066,FALSE
1951,24,0.12999,FALSE
1951,25,0.14631,FALSE
1951,26,0.15556,FALSE
1951,27,0.15914,FALSE
1951,28,0.15933,FALSE
1951,29,0.15829,FALSE
1951,30,0.14654,FALSE
1951,31,0.12986,FALSE
1951,32,0.11911,FALSE
1951,33,0.11394,FALSE
1951,34,0.11275,FALSE
1951,35,0.10712,FALSE
1951,36,0.09504,FALSE
1951,37,0.08403,FALSE
1951,38,0.07351,FALSE
1951,39,0.06305,FALSE
1951,40,0.05342,FALSE
1951,41,0.04298,FALSE
1951,42,0.0305,FALSE
1951,43,0.01986,FALSE
1951,44,0.01221,FALSE
1951,45,0.00715,FALSE
1951,46,0.00452,FALSE
1951,47,0.00341,FALSE
1951,48,0.0029,FALSE
1951,49,0.00248,FALSE
1951,50,0.00219,FALSE
1951,51,0.00108,FALSE
1951,52,0.00026,FALSE
1951,53,5e-05,FALSE
1951,54,1e-05,FALSE
1951,55,0,TRUE
1952,12,0,TRUE
1952,13,1e-05,FALSE
1952,14,1e-04,FALSE
1952,15,0.00045,FALSE
1952,16,0.00169,FALSE
1952,17,0.00484,FALSE
1952,18,0.01119,FALSE
1952,19,0.02172,FALSE
1952,20,0.03896,FALSE
1952,21,0.06034,FALSE
1952,22,0.08474,FALSE
1952,23,0.10981,FALSE
1952,24,0.1339,FALSE
1952,25,0.15183,FALSE
1952,26,0.16105,FALSE
1952,27,0.16457,FALSE
1952,28,0.1648,FALSE
1952,29,0.16396,FALSE
1952,30,0.15215,FALSE
1952,31,0.13503,FALSE
1952,32,0.12387,FALSE
1952,33,0.11832,FALSE
1952,34,0.11672,FALSE
1952,35,0.11083,FALSE
1952,36,0.09816,FALSE
1952,37,0.08659,FALSE
1952,38,0.07555,FALSE
1952,39,0.06464,FALSE
1952,40,0.0554,FALSE
1952,41,0.04465,FALSE
1952,42,0.03132,FALSE
1952,43,0.02002,FALSE
1952,44,0.01201,FALSE
1952,45,0.00689,FALSE
1952,46,0.00431,FALSE
1952,47,0.00334,FALSE
1952,48,0.00304,FALSE
1952,49,0.00285,FALSE
1952,50,0.00306,FALSE
1952,51,0.00156,FALSE
1952,52,0.00036,FALSE
1952,53,7e-05,FALSE
1952,54,1e-05,FALSE
1952,55,0,TRUE
1953,12,0,TRUE
1953,13,1e-05,FALSE
1953,14,0.00017,FALSE
1953,15,0.00062,FALSE
1953,16,0.0021,FALSE
1953,17,0.00548,FALSE
1953,18,0.01175,FALSE
1953,19,0.02206,FALSE
1953,20,0.04001,FALSE
1953,21,0.06112,FALSE
1953,22,0.08516,FALSE
1953,23,0.10997,FALSE
1953,24,0.13404,FALSE
1953,25,0.15152,FALSE
1953,26,0.16108,FALSE
1953,27,0.1647,FALSE
1953,28,0.16447,FALSE
1953,29,0.16249,FALSE
1953,30,0.14959,FALSE
1953,31,0.13209,FALSE
1953,32,0.12068,FALSE
1953,33,0.1149,FALSE
1953,34,0.11304,FALSE
1953,35,0.10683,FALSE
1953,36,0.09439,FALSE
1953,37,0.08295,FALSE
1953,38,0.07204,FALSE
1953,39,0.06133,FALSE
1953,40,0.05218,FALSE
1953,41,0.0418,FALSE
1953,42,0.02965,FALSE
1953,43,0.01935,FALSE
1953,44,0.01194,FALSE
1953,45,0.00702,FALSE
1953,46,0.00444,FALSE
1953,47,0.00337,FALSE
1953,48,0.00289,FALSE
1953,49,0.0025,FALSE
1953,50,0.00251,FALSE
1953,51,0.00125,FALSE
1953,52,0.00031,FALSE
1953,53,6e-05,FALSE
1953,54,1e-05,FALSE
1953,55,0,TRUE
1954,12,0,TRUE
1954,13,1e-05,FALSE
1954,14,0.00013,FALSE
1954,15,0.00054,FALSE
1954,16,0.00192,FALSE
1954,17,0.0053,FALSE
1954,18,0.01178,FALSE
1954,19,0.02216,FALSE
1954,20,0.04058,FALSE
1954,21,0.06097,FALSE
1954,22,0.08356,FALSE
1954,23,0.10681,FALSE
1954,24,0.13035,FALSE
1954,25,0.14895,FALSE
1954,26,0.15839,FALSE
1954,27,0.16188,FALSE
1954,28,0.16137,FALSE
1954,29,0.15884,FALSE
1954,30,0.14613,FALSE
1954,31,0.12858,FALSE
1954,32,0.1172,FALSE
1954,33,0.11145,FALSE
1954,34,0.10954,FALSE
1954,35,0.10329,FALSE
1954,36,0.09101,FALSE
1954,37,0.07978,FALSE
1954,38,0.06907,FALSE
1954,39,0.05855,FALSE
1954,40,0.0501,FALSE
1954,41,0.03982,FALSE
1954,42,0.02795,FALSE
1954,43,0.01802,FALSE
1954,44,0.01099,FALSE
1954,45,0.00637,FALSE
1954,46,0.00401,FALSE
1954,47,0.00298,FALSE
1954,48,0.00247,FALSE
1954,49,0.00207,FALSE
1954,50,0.00201,FALSE
1954,51,0.00101,FALSE
1954,52,0.00026,FALSE
1954,53,5e-05,FALSE
1954,54,1e-05,FALSE
1954,55,0,TRUE
1955,12,0,TRUE
1955,13,2e-05,FALSE
1955,14,2e-04,FALSE
1955,15,0.00075,FALSE
1955,16,0.00235,FALSE
1955,17,0.00571,FALSE
1955,18,0.01165,FALSE
1955,19,0.02164,FALSE
1955,20,0.04054,FALSE
1955,21,0.06244,FALSE
1955,22,0.08771,FALSE
1955,23,0.11358,FALSE
1955,24,0.13737,FALSE
1955,25,0.1552,FALSE
1955,26,0.16367,FALSE
1955,27,0.1662,FALSE
1955,28,0.1652,FALSE
1955,29,0.16286,FALSE
1955,30,0.15025,FALSE
1955,31,0.13234,FALSE
1955,32,0.12061,FALSE
1955,33,0.11451,FALSE
1955,34,0.11227,FALSE
1955,35,0.1048,FALSE
1955,36,0.09244,FALSE
1955,37,0.08088,FALSE
1955,38,0.06979,FALSE
1955,39,0.05899,FALSE
1955,40,0.05102,FALSE
1955,41,0.0408,FALSE
1955,42,0.02884,FALSE
1955,43,0.01874,FALSE
1955,44,0.01151,FALSE
1955,45,0.00658,FALSE
1955,46,0.00416,FALSE
1955,47,0.00321,FALSE
1955,48,0.00287,FALSE
1955,49,0.0026,FALSE
1955,50,0.00284,FALSE
1955,51,0.00144,FALSE
1955,52,0.00034,FALSE
1955,53,6e-05,FALSE
1955,54,1e-05,FALSE
1955,55,0,TRUE
1956,12,0,TRUE
1956,13,4e-05,FALSE
1956,14,0.00051,FALSE
1956,15,0.00147,FALSE
1956,16,0.00382,FALSE
1956,17,0.00775,FALSE
1956,18,0.01381,FALSE
1956,19,0.02454,FALSE
1956,20,0.04345,FALSE
1956,21,0.06622,FALSE
1956,22,0.09269,FALSE
1956,23,0.11957,FALSE
1956,24,0.14297,FALSE
1956,25,0.15924,FALSE
1956,26,0.16664,FALSE
1956,27,0.16838,FALSE
1956,28,0.16697,FALSE
1956,29,0.16451,FALSE
1956,30,0.15176,FALSE
1956,31,0.13346,FALSE
1956,32,0.12142,FALSE
1956,33,0.11491,FALSE
1956,34,0.11203,FALSE
1956,35,0.10313,FALSE
1956,36,0.0903,FALSE
1956,37,0.07851,FALSE
1956,38,0.06732,FALSE
1956,39,0.05645,FALSE
1956,40,0.04837,FALSE
1956,41,0.03798,FALSE
1956,42,0.02647,FALSE
1956,43,0.01701,FALSE
1956,44,0.01037,FALSE
1956,45,0.00589,FALSE
1956,46,0.0037,FALSE
1956,47,0.00268,FALSE
1956,48,0.00213,FALSE
1956,49,0.00169,FALSE
1956,50,0.00149,FALSE
1956,51,0.00075,FALSE
1956,52,0.00021,FALSE
1956,53,5e-05,FALSE
1956,54,1e-05,FALSE
1956,55,0,TRUE
1957,12,0,TRUE
1957,13,1e-05,FALSE
1957,14,0.00013,FALSE
1957,15,0.00059,FALSE
1957,16,0.00213,FALSE
1957,17,0.00589,FALSE
1957,18,0.01331,FALSE
1957,19,0.02592,FALSE
1957,20,0.04405,FALSE
1957,21,0.06934,FALSE
1957,22,0.09852,FALSE
1957,23,0.12777,FALSE
1957,24,0.15346,FALSE
1957,25,0.17261,FALSE
1957,26,0.17911,FALSE
1957,27,0.17956,FALSE
1957,28,0.17737,FALSE
1957,29,0.17523,FALSE
1957,30,0.16238,FALSE
1957,31,0.14271,FALSE
1957,32,0.1295,FALSE
1957,33,0.12204,FALSE
1957,34,0.11839,FALSE
1957,35,0.10802,FALSE
1957,36,0.09398,FALSE
1957,37,0.0819,FALSE
1957,38,0.07084,FALSE
1957,39,0.06013,FALSE
1957,40,0.05258,FALSE
1957,41,0.04151,FALSE
1957,42,0.02879,FALSE
1957,43,0.01829,FALSE
1957,44,0.01099,FALSE
1957,45,0.0062,FALSE
1957,46,0.00387,FALSE
1957,47,0.00278,FALSE
1957,48,0.00218,FALSE
1957,49,0.00171,FALSE
1957,50,0.00151,FALSE
1957,51,0.00076,FALSE
1957,52,0.00021,FALSE
1957,53,5e-05,FALSE
1957,54,1e-05,FALSE
1957,55,0,TRUE
1958,12,0,TRUE
1958,13,1e-05,FALSE
1958,14,0.00016,FALSE
1958,15,0.00073,FALSE
1958,16,0.00241,FALSE
1958,17,0.00622,FALSE
1958,18,0.01344,FALSE
1958,19,0.02628,FALSE
1958,20,0.0437,FALSE
1958,21,0.0711,FALSE
1958,22,0.10393,FALSE
1958,23,0.13644,FALSE
1958,24,0.16151,FALSE
1958,25,0.17891,FALSE
1958,26,0.18254,FALSE
1958,27,0.18056,FALSE
1958,28,0.17719,FALSE
1958,29,0.17533,FALSE
1958,30,0.16284,FALSE
1958,31,0.14288,FALSE
1958,32,0.12957,FALSE
1958,33,0.1221,FALSE
1958,34,0.11842,FALSE
1958,35,0.10794,FALSE
1958,36,0.09393,FALSE
1958,37,0.08171,FALSE
1958,38,0.07042,FALSE
1958,39,0.05948,FALSE
1958,40,0.05147,FALSE
1958,41,0.04046,FALSE
1958,42,0.02782,FALSE
1958,43,0.01749,FALSE
1958,44,0.01039,FALSE
1958,45,0.00587,FALSE
1958,46,0.00365,FALSE
1958,47,0.00262,FALSE
1958,48,0.00207,FALSE
1958,49,0.00164,FALSE
1958,50,0.00147,FALSE
1958,51,0.00075,FALSE
1958,52,0.00021,FALSE
1958,53,5e-05,FALSE
1958,54,1e-05,FALSE
1958,55,0,TRUE
1959,12,0,TRUE
1959,13,2e-05,FALSE
1959,14,0.00018,FALSE
1959,15,0.00081,FALSE
1959,16,0.00261,FALSE
1959,17,0.00654,FALSE
1959,18,0.01378,FALSE
1959,19,0.02657,FALSE
1959,20,0.04433,FALSE
1959,21,0.07134,FALSE
1959,22,0.10339,FALSE
1959,23,0.13509,FALSE
1959,24,0.15987,FALSE
1959,25,0.18059,FALSE
1959,26,0.18419,FALSE
1959,27,0.18242,FALSE
1959,28,0.17946,FALSE
1959,29,0.17815,FALSE
1959,30,0.1664,FALSE
1959,31,0.14656,FALSE
1959,32,0.13275,FALSE
1959,33,0.12422,FALSE
1959,34,0.11913,FALSE
1959,35,0.10789,FALSE
1959,36,0.09296,FALSE
1959,37,0.08059,FALSE
1959,38,0.06959,FALSE
1959,39,0.05907,FALSE
1959,40,0.05114,FALSE
1959,41,0.0402,FALSE
1959,42,0.02765,FALSE
1959,43,0.01739,FALSE
1959,44,0.01033,FALSE
1959,45,0.0059,FALSE
1959,46,0.00366,FALSE
1959,47,0.00258,FALSE
1959,48,0.00197,FALSE
1959,49,0.00151,FALSE
1959,50,0.00128,FALSE
1959,51,0.00065,FALSE
1959,52,0.00019,FALSE
